cve,svn_commit,other_platform_git_commit,github_commit,equivalent_commit
CVE-2014-3578,,,https://github.com/spring-projects/spring-framework/commit/8ee465103850a3dca018273fe5952e40d5c45a66,
CVE-2014-3578,,,https://github.com/spring-projects/spring-framework/commit/748167bfa33c3c69db2d8dbdc3a0e9da692da3a0,
CVE-2014-3578,,,https://github.com/spring-projects/spring-framework/commit/f6fddeb6eb7da625fd711ab371ff16512f431e8d,
CVE-2014-3579,,,https://github.com/apache/activemq-apollo/commit/e5647554e6801a522c508a8eb457979a9af8c398,
CVE-2014-3599,,,https://github.com/hornetq/hornetq/commit/b3a63576371828d5f8e64ba7ccbcecb1da8111d2,
CVE-2014-3600,,,https://github.com/apache/activemq/commit/b9696ac80bb496b52d05c3884f81b0746d9af9e2,
CVE-2014-3600,,,https://github.com/apache/activemq/commit/3e5ac6326db59f524a0e71f6b717428607d7b67d,
CVE-2014-3612,,,https://github.com/apache/activemq/commit/22f2f3dde757d31307da772d579815c1d169bc39,
CVE-2014-3625,,,https://github.com/spring-projects/spring-framework/commit/3f68cd633f03370d33c2603a6496e81273782601,
CVE-2014-3625,,,https://github.com/spring-projects/spring-framework/commit/9cef8e3001ddd61c734281a7556efd84b6cc2755,
CVE-2014-3625,,,https://github.com/spring-projects/spring-framework/commit/9beae9ae4226c45cd428035dae81214439324676,
CVE-2014-3709,,,https://github.com/keycloak/keycloak/commit/bb132e1aa0b3b3a123883d0b8d0b788337df956d,
CVE-2014-4172,,,https://github.com/apereo/java-cas-client/commit/ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef,git_ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef==git_ae37092100c8eaec610dab6d83e5e05a8ee58814
CVE-2014-4172,,,https://github.com/apereo/java-cas-client/commit/9de2be91a2ed4f013900cb1facd4036c2f34d051,
CVE-2014-4172,,,https://github.com/apereo/dotnet-cas-client/commit/cba7c44421601c14a8cf03413be1c6476b41f89d,
CVE-2014-4172,,,https://github.com/apereo/java-cas-client/commit/ae37092100c8eaec610dab6d83e5e05a8ee58814,git_ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef==git_ae37092100c8eaec610dab6d83e5e05a8ee58814
CVE-2014-4172,,,https://github.com/apereo/dotnet-cas-client/commit/f0e030014fb7a39e5f38469f43199dc590fd0e8d,
CVE-2014-7809,,,https://github.com/apache/struts/commit/1f301038a751bf16e525607c3db513db835b2999,
CVE-2014-8115,,,https://github.com/kiegroup/kie-wb-distributions/commit/90eed433d36b21265fdf978252b8619766b8e74b,
CVE-2014-8152,https://svn.apache.org/viewvc?view=revision&revision=1634334,,,svn_1634334==git_3d7086c603a4538933dfa98d697d0df4539a984f
CVE-2014-8152,,,https://github.com/apache/santuario-xml-security-java/commit/3d7086c603a4538933dfa98d697d0df4539a984f,svn_1634334==git_3d7086c603a4538933dfa98d697d0df4539a984f
CVE-2014-8152,,,https://github.com/apache/santuario-java/commit/55857fd4cdfdb1af4069170ecdac448c078f544e,
CVE-2014-9970,,,https://github.com/jboss-fuse/jasypt/commit/8e62852a8018978ee19d39056c650fb66ffa0ff6,git_5192488834309d2f05528fad==git_8e62852a8018978ee19d39056c650fb66ffa0ff6
CVE-2014-9970,,https://sourceforge.net/p/jasypt/code/668/tree/trunk/jasypt/src/main/java/org/jasypt/digest/StandardByteDigester.java?diff=5192488834309d2f05528fad:667,,git_5192488834309d2f05528fad==git_8e62852a8018978ee19d39056c650fb66ffa0ff6
CVE-2015-0250,http://svn.apache.org/viewvc?view=revision&revision=1664335,,,svn_1664335==git_1e12686194370b22420da705d71af66161affa33
CVE-2015-0250,,,https://github.com/apache/xmlgraphics-batik/commit/1e12686194370b22420da705d71af66161affa33,svn_1664335==git_1e12686194370b22420da705d71af66161affa33
CVE-2015-1169,,,https://github.com/apereo/cas/commit/8732c93af56fb8d373db452b55fa7da35ac368db,
CVE-2015-1169,,,https://github.com/apereo/cas/commit/7de61b4c6244af9ff8e75a2c92a570f3b075309c,
CVE-2015-1772,,,https://github.com/apache/hive/commit/6929846a8120eaf094b914b4ca8af80b65f891c8,
CVE-2015-1830,,,https://github.com/apache/activemq/commit/729c4731574ffffaf58ebefdbaeb3bd19ed1c7b7,
CVE-2015-1830,,,https://github.com/apache/activemq/commit/9fd5cb7dfe0fcc431f99d5e14206e0090e72f36b,
CVE-2015-2156,,,https://github.com/netty/netty/commit/4ac519f534493bb0ca7a77e1c779138a54faa7b9,git_4ac519f534493bb0ca7a77e1c779138a54faa7b9==git_97d871a7553a01384b43df855dccdda5205ae77a
CVE-2015-2156,,,https://github.com/netty/netty/commit/97d871a7553a01384b43df855dccdda5205ae77a,git_4ac519f534493bb0ca7a77e1c779138a54faa7b9==git_97d871a7553a01384b43df855dccdda5205ae77a
CVE-2015-2156,,,https://github.com/netty/netty/commit/d98b21be045a315ced88ada84000e4757cfb9892,
CVE-2015-2156,,,https://github.com/netty/netty/commit/800555417e77029dcf8a31d7de44f27b5a8f79b8,
CVE-2015-2912,,,https://github.com/orientechnologies/orientdb/commit/f11dbced94cb587f445cb99db08735c023921053,
CVE-2015-2912,,,https://github.com/orientechnologies/orientdb/commit/d5a45e608ba8764fd817c1bdd7cf966564e828e9,
CVE-2015-2912,,,https://github.com/orientechnologies/orientdb/commit/5dbd6035e4e59259f3e08ba8f1218785f36d1d2d,
CVE-2015-2913,,,https://github.com/orientechnologies/orientdb/commit/7a5f61527343eae30ee0e5dfdcae60da412c69c3,
CVE-2015-2913,,,https://github.com/orientechnologies/orientdb/commit/668ece96be210e742a4e2820a3085b215cf55104,
CVE-2015-3192,,,https://github.com/spring-projects/spring-framework/commit/d79ec68db40c381b8e205af52748ebd3163ee33b,
CVE-2015-3192,,,https://github.com/spring-projects/spring-framework/commit/9c3580d04e84d25a90ef4c249baee1b4e02df15e,
CVE-2015-3192,,,https://github.com/spring-projects/spring-framework/commit/5a711c05ec750f069235597173084c2ee7962424,
CVE-2015-3208,,,https://github.com/apache/activemq-artemis/commit/48d9951d879e0c8cbb59d4b64ab59d53ef88310d,
CVE-2015-3253,,,https://github.com/apache/groovy/commit/4a96e70f6315d3b28fc6f878e4d59dfba585a179,
CVE-2015-3253,,,https://github.com/apache/groovy/commit/4df8b652aa018a5d5d1cda8fba938bf3422db31c,
CVE-2015-3253,,,https://github.com/apache/groovy/commit/09e9778e8a33052d8c27105aee5310649637233d,
CVE-2015-3253,,,https://github.com/apache/groovy/commit/716d3e67e744c7edeed7cbc3f874090d39355764,
CVE-2015-5207,,,https://github.com/apache/cordova-ios/commit/a14e08eaa95211450f513c64d569d8c333dee4c5,
CVE-2015-5211,,,https://github.com/spring-projects/spring-framework/commit/a95c3d820dbc4c3ae752f1b3ee22ee860b162402,
CVE-2015-5211,,,https://github.com/spring-projects/spring-framework/commit/03f547eb9868f48f44d59b56067d4ac4740672c3,
CVE-2015-5211,,,https://github.com/spring-projects/spring-framework/commit/2bd1daa75ee0b8ec33608ca6ab065ef3e1815543,
CVE-2015-5241,,,https://github.com/apache/juddi/commit/018b5623cbf34b5810a1c6a7813d7d3c320bdbe0,svn_1561762==git_018b5623cbf34b5810a1c6a7813d7d3c320bdbe0
CVE-2015-5241,https://svn.apache.org/viewvc?view=revision&revision=1561762,,,svn_1561762==git_018b5623cbf34b5810a1c6a7813d7d3c320bdbe0
CVE-2015-5253,,,https://github.com/apache/cxf/commit/845eccb6484b43ba02875c71e824db23ae4f20c0,
CVE-2015-5253,,,https://github.com/apache/cxf/commit/a61db289f87e448292f7ff0d0a3d25792dd4d42d,
CVE-2015-5253,,,https://github.com/apache/cxf/commit/02245c656941f28b6b2be5e461e6db04a70d2436,
CVE-2015-5254,,,https://github.com/apache/activemq/commit/e7a4b53f799685e337972dd36ba0253c04bcc01f,
CVE-2015-5254,,https://git-wip-us.apache.org/repos/asf?p=activemq.git;h=73a0caf,,
CVE-2015-5254,,,https://github.com/apache/activemq/commit/6f03921b31d9fefeddb0f4fa63150ed1f94a14b,
CVE-2015-5254,,,https://github.com/apache/activemq/commit/a7e2a44fe8d4435ae99532eb0ab852e6247f7b16,
CVE-2015-5254,,,https://github.com/apache/activemq/commit/e100638244c4ca5eb2a1f16bcdc671c9859c2694,
CVE-2015-5344,,,https://github.com/apache/camel/commit/157c0b4a3c8017de432f1c99f83e374e97dc4d36,
CVE-2015-5344,,,https://github.com/apache/camel/commit/4cdc6b177ee7391eedc9f0b695c05d56f84b0812,
CVE-2015-5344,,,https://github.com/apache/camel/commit/b7afb3769a38b8e526f8046414d4a71430d77df0,
CVE-2015-5344,,,https://github.com/apache/camel/commit/369d0a6d605055cb843e7962b101e3bbcd113fec,
CVE-2015-5344,,,https://github.com/apache/camel/commit/8386d8f7260143802553bc6dbae2880d6c0bafda,
CVE-2015-5344,,,https://github.com/apache/camel/commit/4491c080cb6c8659fc05441e49307b7d4349aa56,
CVE-2015-5349,,,https://github.com/apache/directory-studio/commit/ac57a26fcb98aa17fe9534575cf5fdad00a1c839,
CVE-2015-6524,,,https://github.com/apache/activemq/commit/22f2f3dde757d31307da772d579815c1d169bc39,
CVE-2015-6748,,,https://github.com/jhy/jsoup/commit/4edb78991f8d0bf87dafde5e01ccd8922065c9b2,git_4edb78991f8d0bf87dafde5e01ccd8922065c9b2==git_b86beca8feb26f9a3181e87fe36382f8ab4bdb98
CVE-2015-6748,,,https://github.com/jhy/jsoup/commit/b86beca8feb26f9a3181e87fe36382f8ab4bdb98,git_4edb78991f8d0bf87dafde5e01ccd8922065c9b2==git_b86beca8feb26f9a3181e87fe36382f8ab4bdb98
CVE-2015-7559,,,https://github.com/apache/activemq/commit/338a74dfa42a7b19d39adecacfa5f626a050e807,
CVE-2015-7559,,,https://github.com/apache/activemq/commit/b8fc78ec6c367cbe2a40a674eaec64ac3d7d1ec,
CVE-2015-8854,,,https://github.com/markedjs/marked/commit/a37bd643f05bf95ff18cafa2b06e7d741d2e2157,
CVE-2015-9251,,,https://github.com/jquery/jquery/commit/c254d308a7d3f1eac4d0b42837804cfffcba4bb2,
CVE-2015-9251,,,https://github.com/jquery/jquery/commit/b078a62013782c7424a4a61a240c23c4c0b42614,
CVE-2015-9251,,,https://github.com/jquery/jquery/commit/f60729f3903d17917dc351f3ac87794de379b0cc,
CVE-2016-0750,,,https://github.com/infinispan/infinispan/commit/f2989a9b7b5ef2d3be690250d9d1bc7b2fa045d7,git_f2989a9b7b5ef2d3be690250d9d1bc7b2fa045d7==git_d943b44994fc5738a6146493042861cfe8e3cbb1
CVE-2016-0750,,,https://github.com/infinispan/infinispan/commit/c29c69a1006bc2f4ac8fd4c3e55da2d00e5109f5,
CVE-2016-0750,,,https://github.com/infinispan/infinispan/commit/e893f259a4d53587565bfec2e3c4fcb6cd0e65e6,
CVE-2016-0750,,,https://github.com/infinispan/infinispan/commit/701ab12ea80334978bf4345ef79bc5a81f65b382,
CVE-2016-0750,,,https://github.com/infinispan/infinispan/commit/d943b44994fc5738a6146493042861cfe8e3cbb1,git_f2989a9b7b5ef2d3be690250d9d1bc7b2fa045d7==git_d943b44994fc5738a6146493042861cfe8e3cbb1
CVE-2016-0762,,,https://github.com/apache/tomcat/commit/970e615c7ade6ec6c341470bbc76aa1256353737,git_970e615c7ade6ec6c341470bbc76aa1256353737==svn_1758502
CVE-2016-0762,,,https://github.com/apache/tomcat/commit/86b2e436099cb48f30dad950175c5beeeb763756,git_86b2e436099cb48f30dad950175c5beeeb763756==svn_1758499
CVE-2016-0762,,,https://github.com/apache/tomcat80/commit/dc4c3317452f0bc2c5e1f6a08d3bd9f22488b450,git_dc4c3317452f0bc2c5e1f6a08d3bd9f22488b450==svn_1758501
CVE-2016-0762,https://svn.apache.org/viewvc?view=revision&revision=1758501,,,git_dc4c3317452f0bc2c5e1f6a08d3bd9f22488b450==svn_1758501
CVE-2016-0762,https://svn.apache.org/viewvc?view=revision&revision=1758506,,,
CVE-2016-0762,https://svn.apache.org/viewvc?view=revision&revision=1758499,,,git_86b2e436099cb48f30dad950175c5beeeb763756==svn_1758499
CVE-2016-0762,https://svn.apache.org/viewvc?view=revision&revision=1758502,,,git_970e615c7ade6ec6c341470bbc76aa1256353737==svn_1758502
CVE-2016-0762,https://svn.apache.org/viewvc?view=revision&revision=1758500,,,
CVE-2016-1000338,,,https://github.com/bcgit/bc-java/commit/b0c3ce99d43d73a096268831d0d120ffc89eac7f,
CVE-2016-1000340,,,https://github.com/bcgit/bc-java/commit/790642084c4e0cadd47352054f868cc8397e2c00,
CVE-2016-1000343,,,https://github.com/bcgit/bc-java/commit/50a53068c094d6cff37659da33c9b4505becd389,
CVE-2016-1000344,,,https://github.com/bcgit/bc-java/commit/9385b0ebd277724b167fe1d1456e3c112112be1f,
CVE-2016-10703,,,https://github.com/jfhbrook/node-ecstatic/commit/71ce93988ead4b561a8592168c72143907189f01,
CVE-2016-10735,,,https://github.com/twbs/bootstrap/commit/bcad4bcb5f5a9ef079b2883a48a698b35261e083,
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/7da84cefae51b406e54e9834bd80fdd55cddd18c,
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/1c5a63ee810c52bd8068fba670016c7f2c6e9fa3,
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/23d8230440db309a0281aaa349a49d561d359fee,
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/3ad4e4def933d9aee072fb39ac7445778203c3f5,
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/35030f1bf57600b84ba2b9bd76dd7322e3479e9b,
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/c1c31359a1df953e79a9ca9b6c54b3cdbfef11e9,git_c1c31359a1df953e79a9ca9b6c54b3cdbfef11e9==git_5a47697519018eb4918df33a21faae811e85f01a
CVE-2016-10750,,,https://github.com/hazelcast/hazelcast/commit/5a47697519018eb4918df33a21faae811e85f01a,git_c1c31359a1df953e79a9ca9b6c54b3cdbfef11e9==git_5a47697519018eb4918df33a21faae811e85f01a
CVE-2016-3081,,,https://github.com/apache/struts/commit/f238cf4f1091be19fbcfd086b042c86a1bcaa7fc,
CVE-2016-3092,,,https://github.com/apache/tomcat/commit/8999f8243197a5f8297d0cb1a0d86ed175678a77,svn_1743742==git_8999f8243197a5f8297d0cb1a0d86ed175678a77
CVE-2016-3092,,,https://github.com/apache/tomcat/commit/2c3553f3681baf775c50bb0b49ea61cb44ea914f,svn_1743722==git_2c3553f3681baf775c50bb0b49ea61cb44ea914f
CVE-2016-3092,,,https://github.com/apache/tomcat80/commit/d752a415a875e888d8c8d0988dfbde95c2c6fb1d,svn_1743738==git_d752a415a875e888d8c8d0988dfbde95c2c6fb1d
CVE-2016-3092,,,https://github.com/apache/tomcat/commit/8e67e4a4799a9765b3bd777eed3ee17f00514441,
CVE-2016-3092,,,https://github.com/apache/commons-fileupload/commit/774ef160d591b579f703c694002e080f99bcd28b,svn_1743480==git_774ef160d591b579f703c694002e080f99bcd28b
CVE-2016-3092,,,https://github.com/apache/commons-fileupload/commit/612d9106bd08a3c2a537badb20451121be9b64cf,svn_1743480==git_612d9106bd08a3c2a537badb20451121be9b64cf
CVE-2016-3092,http://svn.apache.org/viewvc?view=revision&revision=1743738,,,svn_1743738==git_d752a415a875e888d8c8d0988dfbde95c2c6fb1d
CVE-2016-3092,http://svn.apache.org/viewvc?view=revision&revision=1743722,,,svn_1743722==git_2c3553f3681baf775c50bb0b49ea61cb44ea914f
CVE-2016-3092,http://svn.apache.org/viewvc?view=revision&revision=1743742,,,svn_1743742==git_8999f8243197a5f8297d0cb1a0d86ed175678a77
CVE-2016-3092,http://svn.apache.org/viewvc?view=revision&revision=1743480,,,svn_1743480==git_612d9106bd08a3c2a537badb20451121be9b64cf
CVE-2016-3094,https://svn.apache.org/viewvc?view=revision&revision=1744403,,,
CVE-2016-3094,,,https://github.com/apache/qpid-broker-j/commit/24aaee1df7c3e408d89bebbc3426bcdd94dfb6c0,
CVE-2016-3094,,,https://github.com/apache/qpid-broker-j/commit/a4c8ecf0ac4884f63cfd57c07c12a144863c896c,
CVE-2016-3720,,,https://github.com/FasterXML/jackson-dataformat-xml/commit/f0f19a4c924d9db9a1e2830434061c8640092cc0,
CVE-2016-4000,,https://salsa.debian.org/java-team/jython/commit/fa94dba,,
CVE-2016-4000,,https://hg.python.org/jython/rev/d06e29d100c0,,git_d06e29d100c0==git_4c337213bd2964bb36cef2d31509b49647ca6f2a
CVE-2016-4000,,,https://github.com/jython/frozen-mirror/commit/4c337213bd2964bb36cef2d31509b49647ca6f2a,git_d06e29d100c0==git_4c337213bd2964bb36cef2d31509b49647ca6f2a
CVE-2016-4055,,,https://github.com/moment/moment/commit/34af63b8b21208a949dfaf42d228502c73d20ec0,git_34af63b8b21208a949dfaf42d228502c73d20ec0==git_52a807b961ead925be11ff5e632c8f7325a9ce36
CVE-2016-4055,,,https://github.com/moment/moment/commit/52a807b961ead925be11ff5e632c8f7325a9ce36,git_34af63b8b21208a949dfaf42d228502c73d20ec0==git_52a807b961ead925be11ff5e632c8f7325a9ce36
CVE-2016-4438,,,https://github.com/apache/struts/commit/76eb8f38a33ad0f1f48464ee1311559c8d52dd6d,
CVE-2016-4465,,,https://github.com/apache/struts/commit/eccc31ebce5430f9e91b9684c63eaaf885e603f9,
CVE-2016-4465,,,https://github.com/apache/struts/commit/a0fdca138feec2c2e94eb75ca1f8b76678b4d152,
CVE-2016-4970,,,https://github.com/netty/netty/commit/524156f164a910b8b0978d27a2c700a19cd8048f,
CVE-2016-4970,,,https://github.com/netty/netty/pull/5364/commits/bc8291c80912a39fbd2303e18476d15751af0bf1,
CVE-2016-4970,,,https://github.com/netty/netty/commit/9e2c400f89c5badc39919f811179d3d42ac5257c,
CVE-2016-4974,,,https://github.com/apache/qpid-jms-amqp-0-x/commit/7e6843e2e1967bfdba477a683353dbf6287d6291,
CVE-2016-4974,,,https://github.com/apache/qpid-jms/commit/669cfff838d2798fa89b9db546823e6245433d4e,
CVE-2016-4977,,,https://github.com/spring-projects/spring-security-oauth/commit/fff77d3fea477b566bcacfbfc95f85821a2bdc2d,
CVE-2016-5007,,,https://github.com/spring-projects/spring-security/commit/e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974,
CVE-2016-5388,https://svn.apache.org/viewvc?view=revision&revision=1756939,,,svn_1756939==git_fb3569fbb9a2f55459aa8e1e22bc35a737e66329
CVE-2016-5388,https://svn.apache.org/viewvc?view=revision&revision=1756941,,,
CVE-2016-5388,,,https://github.com/apache/tomcat80/commit/1977bf9df699c571cf3e08c2996533b959d4cb1e,svn_1756941==git_1977bf9df699c571cf3e08c2996533b959d4cb1e
CVE-2016-5388,https://svn.apache.org/viewvc?view=revision&revision=1756942,,,
CVE-2016-5388,,,https://github.com/apache/tomcat/commit/fb3569fbb9a2f55459aa8e1e22bc35a737e66329,
CVE-2016-6652,,,https://github.com/spring-projects/spring-data-jpa/commit/b8e7fecccc7dc8edcabb4704656a7abe6352c08f,
CVE-2016-6652,,,https://github.com/spring-projects/spring-data-jpa/commit/e9bd83f820b98c54d0b5a2ec0f3f1767332a862c,
CVE-2016-6652,,,https://github.com/spring-projects/spring-data-jpa/commit/a22c17fc12f7063716cb40c11d1ff4e265ef8556,
CVE-2016-6652,,,https://github.com/spring-projects/spring-data-jpa/commit/edd497b9c93b4f364ffc78ca302a05938d499271,
CVE-2016-6793,,,https://github.com/apache/wicket/commit/8faa056f35bb1fe0b21a92d0450a5aadad8f7753,
CVE-2016-6793,,,https://github.com/apache/wicket/commit/134686ef7185d3f96fec953136ab4847cd36b68d,
CVE-2016-6794,https://svn.apache.org/viewvc?view=revision&revision=1754726,,,svn_1754726==git_f8db078f1e6e8b225f8344e63595113ca34cd408
CVE-2016-6794,https://svn.apache.org/viewvc?view=revision&revision=1754445,,,svn_1754445==git_c1660182010b4255c21c874d69c124370a67784a
CVE-2016-6794,https://svn.apache.org/viewvc?view=revision&revision=1754727,,,svn_1754727==git_ae6163a4f230bc679abfc93e048ff92996badad6
CVE-2016-6794,https://svn.apache.org/viewvc?view=revision&revision=1754733,,,
CVE-2016-6794,,,https://github.com/apache/tomcat/commit/0b41766456b1980e4f809e13ad6dc9fa912bae7e,
CVE-2016-6794,,,https://github.com/apache/tomcat/commit/f8db078f1e6e8b225f8344e63595113ca34cd408,svn_1754726==git_f8db078f1e6e8b225f8344e63595113ca34cd408
CVE-2016-6794,,,https://github.com/apache/tomcat80/commit/ae6163a4f230bc679abfc93e048ff92996badad6,svn_1754727==git_ae6163a4f230bc679abfc93e048ff92996badad6
CVE-2016-6794,http://svn.apache.org/viewvc?view=revision&revision=1754728,,,
CVE-2016-6794,,,https://github.com/apache/tomcat/commit/c1660182010b4255c21c874d69c124370a67784a,svn_1754445==git_c1660182010b4255c21c874d69c124370a67784a
CVE-2016-6796,https://svn.apache.org/viewvc?view=revision&revision=1758487,,,svn_1758487==git_f603f2f4595073f9490e01699d2083112a7c09a7
CVE-2016-6796,https://svn.apache.org/viewvc?view=revision&revision=1758494,,,svn_1758494==git_d98fa92b9dfc90fe1ffdaa3cce1be3be84532260
CVE-2016-6796,https://svn.apache.org/viewvc?view=revision&revision=1758496,,,
CVE-2016-6796,https://svn.apache.org/viewvc?view=revision&revision=1758495,,,svn_1758495==git_ffa0346fba2946401630291b642f1cff66d6a2be
CVE-2016-6796,https://svn.apache.org/viewvc?view=revision&revision=1758493,,,svn_1758493==git_f97769f50ee2613e1bf27107a01d48907fd993ac
CVE-2016-6796,,,https://github.com/apache/tomcat/commit/f603f2f4595073f9490e01699d2083112a7c09a7,svn_1758487==git_f603f2f4595073f9490e01699d2083112a7c09a7
CVE-2016-6796,,,https://github.com/apache/tomcat80/commit/d98fa92b9dfc90fe1ffdaa3cce1be3be84532260,svn_1758494==git_d98fa92b9dfc90fe1ffdaa3cce1be3be84532260
CVE-2016-6796,,,https://github.com/apache/tomcat/commit/f97769f50ee2613e1bf27107a01d48907fd993ac,svn_1758493==git_f97769f50ee2613e1bf27107a01d48907fd993ac
CVE-2016-6796,,,https://github.com/apache/tomcat/commit/ffa0346fba2946401630291b642f1cff66d6a2be,svn_1758495==git_ffa0346fba2946401630291b642f1cff66d6a2be
CVE-2016-6796,,,https://github.com/apache/tomcat80/commit/66e227e0c73ea2f7e93cee9340b580912d580f5d,
CVE-2016-6796,,,https://github.com/apache/tomcat/commit/fb65c5fe6d298195beee11324416a975bea6d701,
CVE-2016-6796,,,https://github.com/apache/tomcat/commit/bec54243e09b4a171f0a0672e5d8d3cdb281f926,
CVE-2016-6796,,,https://github.com/apache/tomcat/commit/1d69a4ddb363ee96b41337495eb7a263f2e01ff7,
CVE-2016-6797,https://svn.apache.org/viewvc?view=revision&revision=1757271,,,svn_1757271==git_2859ac3eae132383cb6f3f2042e25d7a4a281b0d
CVE-2016-6797,https://svn.apache.org/viewvc?view=revision&revision=1757272,,,svn_1757272==git_d6b5600afe75e1086dd564344e1d085966e4237d
CVE-2016-6797,https://svn.apache.org/viewvc?view=revision&revision=1757285,,,
CVE-2016-6797,https://svn.apache.org/viewvc?view=revision&revision=1757273,,,svn_1757273==git_824c7dc781056442046db0ae34bcf1497f23f44c
CVE-2016-6797,https://svn.apache.org/viewvc?view=revision&revision=1757275,,,svn_1757275==git_b3406e6c318378cbf440f902f9fdbb8b440aef4e
CVE-2016-6797,,,https://github.com/apache/tomcat/commit/b3406e6c318378cbf440f902f9fdbb8b440aef4e,svn_1757275==git_b3406e6c318378cbf440f902f9fdbb8b440aef4e
CVE-2016-6797,,,https://github.com/apache/tomcat/commit/d6b5600afe75e1086dd564344e1d085966e4237d,svn_1757272==git_d6b5600afe75e1086dd564344e1d085966e4237d
CVE-2016-6797,,,https://github.com/apache/tomcat/commit/2859ac3eae132383cb6f3f2042e25d7a4a281b0d,svn_1757271==git_2859ac3eae132383cb6f3f2042e25d7a4a281b0d
